,Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,YrSold,SalePrice
119,2220,60,9000,4,6,1920,1938,0,2,2,2,2,2,1,0,1,0,592,592,4,432,432,0,864,0,0,1,1,3,1,1,5,0,0,1920,1,1,216,2,2,1,0,30,160,0,0,0,0,0,2008,NA
120,2251,0,56600,5,1,1900,1922,0,2,2,3,3,1,1,0,1,0,686,686,4,1150,686,0,1836,0,0,2,0,4,1,2,7,0,0,1900,1,1,288,3,2,1,0,0,0,0,0,0,0,0,2008,NA
121,2577,50,9060,5,6,1923,1940,0,2,2,4,3,1,5,548,1,0,311,859,4,942,886,0,1828,0,0,2,0,3,1,3,6,0,0,0,0,0,0,0,0,3,174,0,212,0,0,0,3,0,2007,NA
122,2799,60,7518,5,8,1910,1930,0,1,3,2,2,1,1,0,1,0,396,396,3,665,665,0,1330,0,0,1,0,3,1,2,7,0,0,2001,1,1,390,3,3,1,0,72,45,0,0,0,3,0,2006,NA
123,2214,75,6000,5,5,1967,1967,0,1,2,4,3,2,3,257,1,0,367,624,4,1092,564,0,1656,0,0,1,1,3,1,2,7,1,1,1967,1,1,288,3,3,3,0,180,0,0,100,0,3,0,2008,NA
124,2470,120,13200,6,6,1963,1963,234,2,2,3,3,1,4,375,1,0,366,741,1,1497,797,0,2294,0,0,3,0,5,1,2,9,1,4,1963,1,2,658,3,3,3,0,110,0,0,0,0,0,0,2007,NA
125,813,66,8712,5,5,1952,1952,0,1,2,3,3,3,1,0,1,0,540,540,2,1044,0,0,1044,0,0,1,0,2,1,1,4,0,0,1952,1,2,504,3,3,1,0,0,0,0,0,0,0,54,2010,55993
126,917,50,9000,2,3,1949,1960,0,2,2,3,3,3,4,50,1,0,430,480,2,480,0,0,480,1,0,0,0,1,1,2,4,0,0,1958,1,1,308,3,3,3,0,0,0,0,0,0,0,0,2006,35311
127,2217,80,14584,1,5,1952,1952,0,1,0,0,0,0,0,0,0,0,0,0,0,733,0,0,733,0,0,1,0,2,1,1,4,0,0,1952,1,2,487,2,1,1,0,0,0,0,0,0,0,0,2008,NA
128,2581,65,6565,4,6,1957,1980,0,2,2,3,3,1,6,967,1,0,106,1073,3,1073,0,0,1073,1,0,1,0,3,1,2,6,0,0,1985,1,2,720,3,3,3,0,444,0,0,0,0,0,0,2007,NA
129,62,60,7200,5,7,1920,1938,0,2,2,3,2,1,1,0,1,0,530,530,2,581,530,0,1111,0,0,1,0,3,1,1,6,0,0,1935,1,1,288,3,3,1,0,0,144,0,0,0,0,0,2007,101000
130,2471,60,9780,7,9,1950,1961,0,2,4,3,3,1,2,354,3,398,224,976,4,976,976,0,1952,0,0,1,1,4,1,3,8,2,3,1950,3,1,299,3,3,3,285,0,0,0,216,0,0,0,2007,NA
131,226,21,1680,5,5,1971,1971,142,2,2,3,3,1,1,0,1,0,630,630,2,630,672,0,1302,0,0,2,1,3,1,2,6,0,0,1991,1,1,280,3,3,3,0,0,0,0,0,0,0,0,2009,112000
132,228,21,1869,6,6,1970,1970,127,2,2,3,3,1,3,321,1,0,162,483,2,483,504,0,987,0,0,1,1,2,1,2,5,0,0,1987,1,1,280,3,3,3,0,0,0,0,0,0,0,0,2008,106000
133,233,21,1680,6,5,1972,1972,297,2,2,3,3,1,1,0,1,0,483,483,2,483,504,0,987,0,0,1,1,2,1,2,5,1,1,1972,1,1,288,3,3,3,0,0,0,0,0,0,0,0,2006,94500
134,236,21,1680,6,3,1971,1971,604,2,2,3,3,1,5,358,1,0,125,483,2,483,504,0,987,0,0,1,1,2,1,2,5,0,0,1971,1,1,264,3,3,3,0,0,0,0,0,0,0,0,2008,89500
135,364,21,1680,6,8,1972,2007,510,2,2,3,3,1,5,162,1,0,321,483,3,483,504,0,987,0,0,1,1,2,1,3,5,0,0,1972,1,1,264,3,3,3,250,0,0,0,0,0,0,0,2009,118000
136,431,21,1680,6,5,1971,1971,232,2,2,3,3,1,5,387,1,0,96,483,2,483,504,0,987,0,0,1,1,2,1,2,4,0,0,1971,1,1,264,3,3,3,0,0,0,0,0,0,0,0,2008,85400
137,433,24,1920,5,5,1971,1971,376,2,2,3,3,1,5,471,1,0,294,765,4,765,600,0,1365,1,0,1,1,2,1,2,6,0,0,1971,1,2,440,3,3,3,240,36,0,0,0,0,0,0,2007,122500
138,501,21,1890,6,5,1973,1973,285,2,2,3,3,1,4,356,1,0,316,672,2,672,546,0,1218,0,0,1,1,3,1,2,7,0,0,1973,1,1,264,3,3,3,144,28,0,0,0,0,0,0,2007,113000
139,656,21,1680,6,5,1971,1971,381,2,2,3,3,1,1,0,1,0,525,525,2,525,567,0,1092,0,0,1,1,3,1,2,6,0,0,1971,1,1,264,3,3,3,0,0,0,0,0,0,0,0,2010,88000
140,838,21,1680,6,5,1973,1973,158,2,2,3,3,1,4,330,1,0,153,483,2,483,504,0,987,1,0,1,1,2,1,2,5,0,0,1973,1,1,264,3,3,3,0,0,0,0,0,0,0,0,2008,100000
141,1030,21,1680,6,7,1972,1972,281,2,2,3,3,1,4,317,1,0,355,672,3,672,546,0,1218,0,1,1,1,3,1,2,7,0,0,1972,1,1,264,3,3,3,0,28,0,0,0,0,0,0,2006,118000
142,1105,24,2016,5,5,1970,1970,304,2,2,3,3,1,1,0,1,0,630,630,2,630,672,0,1302,0,0,2,1,3,1,2,6,0,0,1970,1,2,440,3,3,3,0,0,0,0,0,0,0,0,2007,106000
143,1220,21,1680,6,5,1971,1971,236,2,2,3,3,1,1,0,1,0,672,672,2,672,546,0,1218,0,0,1,1,3,1,2,7,0,0,0,0,0,0,0,0,1,201,0,0,0,0,0,0,0,2006,91500
144,1292,21,1680,5,7,1972,1972,268,2,2,3,3,1,5,231,1,0,399,630,2,630,672,0,1302,0,0,2,1,3,1,2,6,0,0,1972,1,1,264,3,3,3,185,0,0,0,0,0,0,0,2009,119500
145,1335,24,2368,5,6,1970,1970,312,2,2,3,3,1,2,765,1,0,0,765,2,765,600,0,1365,0,0,1,1,3,1,2,7,0,0,1970,1,2,440,3,3,3,0,36,0,0,0,0,0,0,2009,125000
146,1379,21,1953,6,5,1973,1973,408,2,2,3,2,1,4,309,1,0,174,483,2,483,504,0,987,0,0,1,1,2,1,2,5,0,0,1973,1,1,264,3,3,3,72,0,0,0,0,0,0,0,2006,83000
147,1472,21,1680,6,5,1971,1971,504,2,2,3,3,1,3,156,1,0,327,483,2,483,504,0,987,0,0,1,1,2,1,2,5,0,0,1971,1,1,264,3,3,3,275,0,0,0,0,0,0,0,2010,NA
148,1473,21,1680,5,5,1971,1971,492,2,2,3,3,1,3,300,1,0,225,525,2,525,567,0,1092,0,0,1,1,3,1,2,6,0,0,1997,1,1,320,3,3,3,0,0,0,0,0,0,0,0,2010,NA
149,1652,21,1680,6,5,1973,1973,504,2,2,3,3,1,4,254,1,0,229,483,2,483,504,0,987,1,0,1,1,2,1,2,5,0,0,1973,1,1,264,3,3,3,0,0,0,0,0,0,0,0,2009,NA
150,1653,21,1680,6,6,1972,1972,425,2,2,3,3,1,3,110,2,294,79,483,2,483,504,0,987,1,0,1,1,2,1,2,5,0,0,1972,1,1,288,3,3,3,0,0,0,0,0,0,0,0,2009,NA
151,1962,21,1680,6,5,1973,1973,359,2,2,3,3,1,2,458,1,0,25,483,2,483,504,0,987,0,1,1,1,2,1,2,5,0,0,1973,1,1,264,3,3,3,52,0,0,0,0,0,0,0,2008,NA
152,1963,21,1890,6,6,1972,1972,422,2,2,3,3,1,2,483,1,0,0,483,3,483,504,0,987,0,0,1,1,2,1,2,5,0,0,1975,1,1,352,3,3,3,411,0,0,0,0,0,0,0,2008,NA
153,1964,21,1680,5,5,1972,1972,356,2,2,3,3,1,3,350,1,0,280,630,2,630,672,0,1302,0,0,2,1,3,1,2,6,0,0,1972,1,1,264,3,3,3,0,0,0,0,0,0,0,0,2008,NA
154,2283,21,2205,6,6,1973,1973,567,2,2,3,3,1,5,312,1,0,213,525,2,525,567,0,1092,0,0,1,1,3,1,2,6,0,0,1973,1,1,264,3,3,3,144,0,0,0,0,0,0,0,2007,NA
155,2284,21,2058,6,5,1973,1973,265,2,2,3,3,1,1,0,1,0,672,672,4,672,546,0,1218,0,0,1,1,4,1,4,7,0,0,1973,1,1,264,3,3,3,0,28,0,0,0,0,0,0,2007,NA
156,2643,24,2760,6,5,1973,1973,514,2,2,3,3,1,1,0,1,0,525,525,2,525,567,0,1092,0,0,1,1,3,1,2,6,0,0,1973,1,2,440,3,3,3,0,0,0,0,0,0,0,0,2006,NA
157,2644,24,2160,5,6,1973,1973,200,2,2,3,3,1,2,402,1,0,363,765,3,765,600,0,1365,0,0,1,1,3,1,3,7,1,2,1973,1,2,440,3,3,3,0,36,0,0,0,0,0,0,2006,NA
158,2645,21,1890,6,7,1972,1972,380,2,2,3,3,1,5,282,1,0,212,494,4,494,536,0,1030,0,0,1,1,3,1,2,6,0,0,1973,1,1,264,3,3,3,0,0,0,0,0,0,0,0,2006,NA
159,2646,21,1680,6,5,1972,1972,504,2,2,3,3,1,5,276,1,0,207,483,2,483,465,0,948,0,0,1,1,2,1,2,5,0,0,1972,1,1,264,3,3,3,0,0,0,0,0,0,0,0,2006,NA
160,2647,21,1680,6,5,1972,1972,504,2,2,3,3,1,4,382,1,0,143,525,3,525,567,0,1092,0,0,1,1,3,1,2,6,0,0,1972,1,1,264,3,3,3,352,0,0,0,0,0,4,0,2006,NA
161,69,47,4608,4,6,1945,1957,0,2,3,3,3,1,1,0,1,0,747,747,2,747,0,0,747,0,0,1,0,2,1,2,4,0,0,1945,1,1,220,3,3,3,0,0,0,0,0,0,0,0,2010,80000
162,107,60,10800,4,7,1885,1910,0,2,2,2,3,1,1,0,1,0,641,641,3,1047,0,0,1047,0,0,1,0,2,1,2,6,0,0,1954,1,1,273,2,2,1,0,0,0,0,0,0,0,450,2007,100000
163,155,84,11340,6,5,1923,1940,0,2,2,3,3,1,1,0,1,0,1200,1200,2,1200,0,0,1200,0,0,1,0,4,1,2,7,0,0,1923,1,1,312,2,2,3,0,0,228,0,0,0,0,0,2006,125000
164,180,60,8520,5,6,1923,1940,0,3,2,3,3,1,1,0,1,0,968,968,2,968,0,0,968,0,0,1,0,2,1,2,5,0,0,1935,1,2,480,2,3,1,0,0,184,0,0,0,0,0,2007,100000
165,242,40,3880,5,9,1945,1957,0,2,3,3,3,1,5,329,1,0,357,686,3,866,0,0,866,0,0,1,0,2,1,3,4,0,0,0,0,0,0,0,0,3,58,42,0,0,0,0,0,0,2007,110500
166,265,30,5232,5,5,1925,1942,0,2,2,2,3,1,1,0,1,0,680,680,3,764,0,0,764,0,0,1,0,2,1,2,4,0,0,1965,1,2,504,3,3,1,0,0,0,0,0,0,0,0,2008,73000
167,354,60,8520,6,8,1928,1944,0,2,3,3,3,1,1,0,1,0,624,624,3,720,0,0,720,0,0,1,0,2,1,2,5,0,0,2005,1,2,484,3,3,3,106,0,0,0,0,0,0,0,2010,105900
168,414,56,8960,5,6,1927,1943,0,2,2,3,3,1,1,0,1,0,1008,1008,3,1028,0,0,1028,0,0,1,0,2,1,2,5,1,4,1927,1,2,360,3,3,3,0,0,130,0,0,0,0,0,2010,115000
169,451,70,5684,6,8,1930,1945,0,2,2,3,3,1,1,0,1,0,813,813,4,813,0,0,813,0,0,1,0,2,1,3,5,0,0,1932,1,1,270,2,2,1,0,113,0,0,0,0,0,0,2006,110000
170,480,50,5925,4,7,1937,1951,435,2,2,2,3,1,3,168,1,0,739,907,2,1131,0,0,1131,0,0,1,0,2,1,2,7,0,0,1995,1,2,672,3,3,3,0,72,0,0,0,0,3,0,2007,89471
171,495,50,5784,5,8,1938,1952,0,2,2,2,3,1,1,0,1,0,190,190,3,886,0,0,886,0,0,1,0,2,1,2,4,0,0,1938,1,1,273,3,3,3,144,20,80,0,0,0,0,0,2009,91300
172,678,52,9022,5,8,1924,1941,0,3,2,3,3,1,1,0,1,0,768,768,4,792,0,0,792,0,0,1,0,2,1,3,5,0,0,1924,1,1,240,2,2,1,316,0,120,0,0,0,0,0,2009,109500
173,694,60,5400,5,6,1921,1938,0,2,2,3,3,1,1,0,1,0,1073,1073,4,1073,0,0,1073,0,0,1,0,2,1,2,4,0,0,1968,1,1,326,3,3,3,0,0,112,0,0,0,0,0,2006,108480
174,837,90,8100,5,6,1948,1960,0,2,2,3,3,1,3,338,1,0,1221,1559,3,1559,0,0,1559,1,0,1,0,2,1,2,5,0,0,1948,1,2,812,3,3,3,0,116,230,0,0,0,2,0,2007,153500
175,1002,60,5400,5,6,1920,1938,0,2,2,2,3,1,1,0,1,0,691,691,4,691,0,0,691,0,0,1,0,2,1,4,4,0,0,1920,1,1,216,2,3,1,0,20,94,0,0,0,0,0,2007,86000
176,1014,60,7200,5,4,1910,1930,0,2,2,3,3,1,5,247,3,465,310,1022,2,1022,0,0,1022,1,0,1,0,2,1,2,4,0,0,1956,1,1,280,3,3,3,0,30,226,0,0,0,0,0,2009,85000
177,1064,50,6000,6,6,1925,1942,0,2,3,3,3,1,4,397,1,0,706,1103,3,1103,0,0,1103,0,0,1,0,2,1,3,5,1,4,1976,1,2,440,3,3,3,166,120,0,0,0,0,3,0,2006,110500
178,1184,60,10800,5,6,1920,1938,0,2,2,3,3,1,3,821,1,0,299,1120,4,1130,0,0,1130,1,0,1,0,2,1,2,5,1,4,1970,1,2,720,3,3,3,229,0,0,0,0,0,0,0,2006,120000
179,1338,153,4118,4,4,1941,1954,0,2,2,3,3,1,1,0,1,0,693,693,1,693,0,0,693,0,0,1,0,2,1,1,4,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,2006,52500
180,1346,50,6000,4,4,1920,1938,0,2,2,3,3,1,5,250,1,0,710,960,3,960,0,0,960,0,0,1,0,2,1,1,5,0,0,1997,1,1,308,3,3,3,0,0,168,0,0,0,0,0,2007,108500
181,1429,60,7200,5,7,1940,1953,294,2,3,3,3,1,4,510,1,0,278,788,2,804,0,0,804,1,0,1,0,2,1,3,4,2,4,1940,1,1,240,3,3,3,0,0,154,0,0,0,3,0,2010,119000
182,1433,60,10800,4,6,1927,1943,0,2,2,3,3,1,1,0,1,0,656,656,2,968,0,0,968,0,0,2,0,4,1,2,5,0,0,1928,1,1,216,2,2,3,0,0,0,0,0,0,0,0,2007,64500
183,1532,56,4485,5,7,1920,1938,0,2,2,3,3,1,4,579,1,0,357,936,2,936,0,0,936,1,0,1,0,2,1,2,5,1,4,0,0,0,0,0,0,2,51,0,135,0,0,0,3,0,2010,NA
184,1537,68,9656,2,2,1923,1940,0,2,1,2,2,1,1,0,1,0,678,678,2,832,0,0,832,0,0,1,0,2,1,2,5,1,4,1928,1,2,780,2,2,1,0,0,0,0,0,0,0,0,2010,NA
185,1551,51,6120,6,5,1923,1940,0,2,2,2,2,1,5,960,1,0,164,1124,2,1068,0,0,1068,1,0,1,0,2,1,2,5,1,4,1923,1,1,288,3,3,3,0,0,128,0,0,0,0,0,2010,NA
186,1785,60,10230,5,7,1925,1942,0,2,2,3,3,1,1,0,1,0,1054,1054,4,1078,0,0,1078,0,0,1,0,3,1,4,6,0,0,1987,1,1,264,3,3,1,0,0,0,0,112,0,2,0,2009,NA
187,1788,90,5400,2,5,1940,1953,0,1,2,2,3,1,1,0,1,0,416,416,3,599,0,0,599,1,0,1,0,2,1,3,4,0,0,0,0,0,0,0,0,1,0,81,0,0,0,0,0,0,2009,NA
188,1789,60,10800,5,7,1920,1938,0,2,2,3,3,1,1,0,1,0,720,720,2,846,0,0,846,0,0,1,0,2,1,3,4,0,0,1980,3,2,576,3,3,1,0,0,0,0,0,0,0,0,2009,NA
189,1790,60,10800,3,5,1890,1914,0,2,2,3,3,1,1,0,1,0,630,630,2,725,0,0,725,0,0,1,1,1,1,2,4,0,0,1959,1,1,320,3,3,3,0,30,0,0,0,0,0,0,2009,NA
190,1814,62,7404,4,6,1920,1938,0,2,2,2,3,1,1,0,1,0,861,861,2,861,0,0,861,0,0,1,0,2,1,2,5,0,0,1920,1,2,288,3,3,1,0,0,128,0,0,0,0,0,2009,NA
191,1815,50,5925,2,4,1940,1953,0,2,3,0,0,0,0,0,0,0,0,0,1,612,0,0,612,0,0,1,0,1,1,2,4,0,0,1965,1,1,308,3,2,1,0,0,25,0,0,0,0,0,2009,NA
192,1816,60,8520,5,8,1923,1940,0,3,2,2,3,1,1,0,1,0,624,624,2,792,0,0,792,0,0,1,0,2,1,2,5,0,0,1963,1,1,287,3,3,3,0,0,81,0,0,0,2,0,2009,NA
193,1820,0,3300,4,3,1910,1930,0,2,2,3,3,1,1,0,1,0,624,624,4,816,0,0,816,0,0,1,0,2,1,2,5,1,4,0,0,0,0,0,0,1,0,33,0,0,0,0,0,0,2009,NA
194,2071,60,5400,4,7,1940,1953,0,3,2,3,3,1,1,0,1,0,672,672,3,672,0,0,672,0,0,1,0,2,1,2,4,0,0,1997,1,1,308,3,3,1,88,108,0,0,0,0,0,0,2008,NA
195,2089,60,4800,5,4,1940,1953,0,2,2,2,3,1,1,0,1,0,672,672,2,672,0,0,672,0,0,1,0,2,1,2,4,0,0,1950,1,1,256,3,3,3,0,0,0,0,0,0,3,0,2008,NA
196,2094,60,5400,7,6,1920,1938,0,3,2,3,3,1,1,0,1,0,931,931,2,1027,0,0,1027,0,1,1,0,2,1,3,5,1,3,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,2008,NA
197,2096,60,6756,5,6,1910,1930,0,2,2,3,4,1,1,0,1,0,481,481,2,899,0,0,899,0,0,1,0,2,1,2,5,0,0,1930,1,1,200,2,3,2,0,0,96,0,0,0,0,0,2008,NA
198,2439,60,6978,5,7,1926,1942,0,3,3,3,3,1,1,0,1,0,850,850,2,960,0,0,960,0,0,1,0,2,1,2,5,0,0,1981,2,2,576,3,3,3,0,0,116,0,0,0,0,0,2007,NA
199,2441,56,4480,5,5,1922,1939,0,2,2,2,2,1,2,782,1,0,240,1022,2,1022,0,0,1022,1,0,1,0,2,1,1,4,1,4,1922,1,1,184,3,2,1,0,122,20,0,0,0,3,0,2007,NA
200,2442,56,3153,5,6,1920,1938,0,2,2,3,3,1,1,0,1,0,967,967,3,967,0,0,967,0,0,1,0,2,1,2,5,1,4,1920,1,1,180,2,3,1,0,0,26,0,0,0,0,0,2007,NA
201,2443,60,7200,5,8,1940,1953,279,2,2,3,3,1,1,0,1,0,808,808,4,1072,0,0,1072,0,0,1,0,2,1,2,5,2,4,1940,1,2,379,3,3,3,0,0,0,0,0,0,0,0,2007,NA
202,2756,60,10410,3,8,1930,1945,0,2,3,3,3,1,1,0,1,0,713,713,4,713,0,0,713,0,0,1,0,2,1,3,5,0,0,1936,1,1,371,2,2,1,0,75,161,0,0,0,0,0,2006,NA
203,2780,56,7741,6,5,1924,1941,0,2,2,3,2,1,4,143,3,72,817,1032,3,1032,0,0,1032,0,0,1,0,2,1,2,5,0,0,1995,1,1,280,3,3,3,0,0,112,0,0,0,3,0,2006,NA
204,2781,50,5633,5,7,1925,1942,0,2,2,3,2,1,1,0,1,0,844,844,2,844,0,0,844,0,0,1,0,2,1,2,5,0,0,1925,1,1,216,3,3,1,50,81,123,0,0,0,0,0,2006,NA
205,2786,52,7830,3,5,1921,1938,0,2,2,2,3,1,2,416,1,0,76,492,2,492,0,0,492,1,0,1,0,1,1,2,3,0,0,1921,1,1,200,2,3,1,0,0,78,0,0,0,0,0,2006,NA
206,2788,48,5747,3,4,1920,1938,0,2,2,3,3,1,1,0,1,0,798,798,3,840,0,0,840,0,0,1,0,2,1,1,5,0,0,1938,1,1,250,3,2,1,112,0,0,0,0,0,0,0,2006,NA
207,128,55,4388,5,7,1930,1945,0,2,3,3,3,1,2,116,1,0,556,672,4,840,0,0,840,0,0,1,0,3,1,2,5,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2007,87000
208,164,55,5500,4,6,1956,1956,0,2,2,3,3,1,1,0,1,0,882,882,4,882,0,0,882,0,0,1,0,1,1,2,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2007,103200
209,1534,50,6900,6,7,1938,1952,0,2,2,4,3,1,1,0,1,0,827,827,3,827,424,0,1251,0,0,1,0,3,1,1,6,0,0,1938,1,1,240,2,3,1,0,0,0,0,0,0,0,0,2010,NA
210,2468,40,5680,5,4,1901,1923,0,2,2,3,3,1,1,0,1,0,592,592,2,933,240,0,1173,0,0,2,0,3,1,2,7,0,0,1920,1,1,240,3,2,3,0,25,77,0,0,0,3,0,2007,NA
211,49,33,4456,4,5,1920,1938,0,2,2,3,3,1,1,0,1,0,736,736,3,736,716,0,1452,0,0,2,0,2,3,2,8,0,0,0,0,0,0,0,0,1,0,0,102,0,0,0,0,0,2009,113000
212,94,60,7200,6,6,1910,1930,0,2,2,3,2,2,3,1046,1,0,168,1214,4,1260,1031,0,2291,0,1,2,0,4,2,2,9,1,4,1900,1,2,506,3,3,3,0,0,0,0,99,0,0,0,2007,133900
213,247,69,9142,6,8,1910,1930,0,2,1,2,3,1,1,0,1,0,1020,1020,3,908,1020,0,1928,0,0,2,0,4,2,1,9,0,0,1910,1,1,440,1,1,3,0,60,112,0,0,0,0,0,2006,137000
214,313,65,7800,5,7,1939,1953,0,2,2,4,3,2,3,507,1,0,286,793,2,793,325,0,1118,1,0,1,0,3,1,2,5,1,4,1939,1,2,410,3,3,3,0,0,0,0,271,0,3,0,2006,119900
215,489,60,10800,5,4,1900,1922,0,2,1,3,2,1,4,664,1,0,290,954,2,1766,648,0,2414,0,0,2,0,3,2,2,10,1,4,1970,1,2,520,3,2,1,142,0,0,0,0,0,0,0,2006,160000
216,521,60,10800,4,7,1900,1922,0,2,2,0,0,0,0,0,0,0,0,0,2,694,600,0,1294,0,0,2,0,3,2,2,7,0,0,0,0,0,0,0,0,1,220,114,210,0,0,0,0,0,2008,106250
217,638,50,6000,5,4,1954,1954,0,2,2,3,3,1,1,0,1,0,811,811,2,811,576,0,1387,0,0,2,0,3,2,3,7,0,0,1954,1,1,256,3,3,3,0,0,0,0,0,0,0,0,2009,93000
218,704,76,7630,5,9,1900,1922,0,2,3,4,3,1,1,0,1,0,360,360,3,1032,780,0,1812,0,0,2,0,4,2,3,8,1,1,1999,1,2,672,3,3,1,344,0,40,0,0,0,3,0,2010,140000
219,1063,85,13600,5,5,1900,1922,0,2,2,3,3,1,1,0,1,0,662,662,2,1422,915,0,2337,0,0,2,0,5,2,2,10,0,0,1945,1,2,560,3,3,3,0,57,0,0,0,0,0,0,2007,90000
220,1187,107,10615,3,5,1900,1922,0,2,2,2,3,2,4,440,1,0,538,978,2,1014,685,0,1699,1,0,2,0,3,2,2,7,0,0,1920,1,2,420,2,2,3,0,74,0,0,0,0,0,0,2009,95000
221,1267,60,10120,7,4,1910,1930,0,1,2,3,3,1,1,0,1,0,925,925,2,964,925,0,1889,0,0,1,1,4,2,2,9,1,4,1960,1,1,308,3,3,1,0,0,264,0,0,0,3,0,2007,122000
222,1394,60,10800,6,7,1905,1926,0,2,2,2,3,1,1,0,1,0,482,482,4,1221,691,0,1912,0,0,2,0,3,2,2,7,1,3,2003,1,2,672,4,3,3,0,25,212,0,0,0,0,0,2008,163000
223,1417,60,11340,4,6,1885,1910,0,2,2,3,3,1,1,0,1,0,777,777,3,1246,1044,0,2290,0,0,2,0,4,2,2,11,0,0,1971,1,2,560,3,3,1,0,0,114,0,0,0,0,0,2010,122500
224,1540,100,9045,5,3,1910,1930,0,2,1,3,3,2,1,0,1,0,840,840,1,1128,1128,0,2256,0,0,2,0,4,2,1,12,0,0,0,0,0,0,0,0,1,0,18,18,0,0,0,0,0,2010,NA
225,1811,63,7627,4,6,1920,1938,0,1,2,2,1,1,1,0,1,0,600,600,3,1101,600,0,1701,0,0,2,0,4,2,1,8,0,0,0,0,0,0,0,0,1,0,0,148,0,0,0,0,0,2009,NA
226,1835,41,5852,7,5,1902,1923,188,2,1,3,2,1,3,169,1,0,851,1020,2,978,886,0,1864,0,0,2,1,6,1,2,9,0,0,0,0,0,0,0,0,1,0,188,102,0,0,0,0,0,2009,NA
227,2091,63,11426,4,6,1910,1930,0,2,2,3,3,1,1,0,1,0,828,828,3,828,658,108,1594,0,0,2,0,3,2,2,9,0,0,0,0,0,0,0,0,1,0,172,109,0,0,0,0,0,2008,NA
228,2095,60,10800,6,6,1940,1953,0,2,2,3,3,1,4,590,1,0,294,884,2,884,552,0,1436,0,0,2,0,3,2,2,8,2,4,1940,1,2,828,3,3,3,0,0,126,0,0,0,0,0,2008,NA
229,2101,69,9142,5,5,1900,1922,0,2,1,2,3,1,1,0,1,0,797,797,2,830,797,0,1627,0,0,2,0,4,2,2,10,0,0,1950,1,2,420,2,1,1,192,0,60,0,0,0,0,0,2008,NA
230,2104,60,9600,5,5,1920,1938,0,2,2,3,3,1,3,234,1,0,739,973,2,1377,973,0,2350,0,0,2,0,4,2,2,10,0,0,1930,1,2,393,3,3,3,0,0,219,0,0,0,0,0,2008,NA
231,2754,94,22136,5,5,1925,1942,0,2,1,3,3,2,6,1018,1,0,1153,2171,2,1392,1248,0,2640,2,0,2,1,5,1,2,10,1,4,1977,2,3,1008,3,3,1,631,48,148,0,0,0,0,0,2006,NA
232,2779,56,7745,4,6,1900,1922,0,3,2,3,3,1,1,0,1,0,938,938,3,1084,867,0,1951,0,0,2,0,4,2,1,9,0,0,1993,1,2,576,3,3,2,0,6,28,0,0,0,0,0,2006,NA
233,2784,50,6000,5,7,1955,1955,0,2,2,3,3,3,6,576,1,0,384,960,2,960,0,0,960,1,0,1,0,3,1,2,5,0,0,1976,1,2,576,3,3,3,0,0,0,0,0,0,0,0,2006,NA
234,506,60,7596,5,5,1952,1952,360,2,2,3,3,1,1,0,1,0,960,960,3,960,1000,0,1960,0,0,2,0,4,2,2,10,0,0,1952,1,2,400,3,3,1,0,0,0,0,0,0,0,0,2009,124500
235,635,64,6979,6,5,1980,1980,0,2,2,3,3,1,6,1056,1,0,0,1056,3,1056,0,0,1056,2,0,0,0,0,2,2,4,0,0,1980,1,2,576,3,3,3,264,56,0,0,0,0,4,600,2010,144000
236,1130,60,7200,5,5,1980,1980,180,2,2,4,3,4,6,936,1,0,0,936,2,936,0,0,936,1,0,1,0,2,1,2,4,0,0,1980,1,2,672,3,3,3,49,0,0,0,0,0,0,0,2007,140000
237,1807,57,10307,6,5,1910,1930,0,2,2,3,3,2,2,633,1,0,339,972,3,972,972,0,1944,1,0,2,0,4,2,2,12,0,0,1920,1,2,324,2,3,1,0,28,169,0,0,0,0,0,2009,NA
238,1832,50,3000,5,1,1922,1939,0,2,2,3,2,1,1,0,1,0,1040,1040,2,1088,1040,0,2128,0,0,2,0,4,2,2,11,0,0,0,0,0,0,0,0,3,0,56,0,0,0,0,0,0,2009,NA
239,2790,33,5976,5,7,1920,1938,0,2,2,3,3,1,1,0,1,0,624,624,3,624,624,0,1248,0,0,2,0,2,2,2,8,0,0,0,0,0,0,0,0,1,0,130,256,0,0,0,0,0,2006,NA
